Certainty,Exposant,Match,Titre
,"Pollak, Guillaume",,1
,"Pollastrini, Enrico",,1
,"Pollet, Victor-Florence",,27
,"Pollissard, Augustin-Charles",,1
,"Pollock-Bateiman, Mlle Augusta ",,1
,"Polonceau, Mlle Blanche",,2
,"Polonceau, Mme Blanche",,1
,"Poltoratzky, Mlle Marie de",,1
,"Polénoff, Basile",,3
,"Pomaret, Mlle Gabrielle de",,2
,"Pomba, Gustave",,1
,"Pomba, Jean-Gustave",,1
,"Pomey, Louis-Edmond",,20
,"Pomey, Louis-Edmond ",,2
,"Pomey, Mme Jeanne (née Fantier)",,1
,"Pommayrac, Paul de",,19
,"Pommayrac, Paul de ",,2
,"Pommerenke, Henri",,2
,"Pompon, Charlay",,1
,"Pompon, Paul",,1
,"Ponchin, Louis",,5
,"Poncy, Alexandre",,3
,"Ponroy, Alfred",,1
,"Pons de L'Hérault, Mlle Herminie",,1
,"Pons de L'Hérault, Mlle Pauline",,5
,"Pons, Fortune",,2
,"Pons, Fortuné",,2
,"Pons, Marius",,1
,"Pons, Mlle Herminie de L'Herault",,1
,"Pons, Mlle Pauline de L'Hérault",,2
,"Ponsan, Edouard Debat",,2
,"Ponsan, Edouard-Bernard Debat",,7
,"Ponsan, Edouard-Bernard Debat ",,1
,"Ponsan, Edouard-Bernard-Debat",,1
,"Ponsin, Mme Henriette (née Carrier-Belleuse)",,1
,"Ponson, Etienne-Aimé",,2
,"Ponson, Etienne-Aimé ",,1
,"Ponson, Luc-Raphaël",,26
,"Ponson, Raphaël",,5
,"Ponthus, Cinier",,1
,Ponthus-Cinier,,1
,"Ponthus-Cinier, Ant.",,2
,"Ponthus-Cinier, Antoine",,5
,"Poole, P.-F.",,3
,"Popelin, Gustave",,1
,"Popelin-Ducarre, Claudius-Marcel",,2
,"Popoff, André",,1
,"Porcher, Charles-Albert",,20
,"Porcher, Charles-Albert ",,1
,"Porcherie, Mlle Louise-Marie de La",,2
,"Porion, Charles",,14
,"Pornin, Charles-Alexandre-Jules",,3
,"Porster, T.-L.",,2
,"Portaels, J.",,1
,"Portaels, Jean-François",,7
,"Portail, Amédée",,1
,"Portaëls, Jean-François ",,1
,"Porte, Adèle de La",,2
,"Porte, Mme Adèle de La",,9
,"Porte, Mme Adèle de la",,4
,"Portelete, Hippolyte",,2
,"Portelette, Hippolyte",,2
,"Porter, Mme Suzanne",,1
,"Porteret, François",,1
,"Portet, Jean",,1
,"Portevin, Paul-Louis",,5
,"Porthmann, Guillaume",,2
,Portier,,2
,"Portier, Aristide",,1
,"Portmann, Guillaume",,1
,"Porto, Antonio S.",,1
,"Porto, Antonio-S.",,1
,"Porttmann, Guillaume",,6
,"Post, Melle Christine de",,2
,"Post, Mlle Christine de",,7
,"Postec, Laurent",,4
,"Postec, Laurent ",,1
,"Postelle, Louis-Emmanuel",,1
,"Postnikoff, Serge",,1
,"Poteau, Clara",,2
,"Potemont, Adolphe",,2
,"Potemont, Adolphe-Martial",,1
,"Poterin Du Motel, Jean-Baptiste-Charles",,1
,"Poterin du Montel, Jean-Baptiste-Charles",,1
,"Poterin du Motel, Charles",,3
,"Poterin du Motel, Jean-Baptiste-Charles",,2
,"Potevin, Mlle Esther",,2
,"Potherat, Prosper",,1
,"Pothérat, Prosper",,3
,"Potier, Antoine-Julien",,1
,"Potier, Hubert",,2
,"Potier, Joseph-Hubert",,5
,"Potter, Adolphe",,16
,"Pottier, Emile",,1
,"Pottier, Henri",,2
,"Pottier, Henry",,2
,"Pottier, Henry-André",,1
,"Pottier, Mlle Marie",,3
,"Pottin, Henri",,6
,"Pottin, Henri-Louis-Aimé",,6
,"Pottin, Henry",,3
,"Pottin, Henry-Louis-Aimé",,3
,"Pottin, Louis",,1
,"Pottin, Louis-Aimé-Henri",,1
,"Potémont, Adolphe",,9
,"Potémont, Adolphe-Martial",,9
,"Potémont, Adolphe-Martial ",,1
,"Potémont, Adolphe-Théodore-Jules",,2
,"Pouillet, Mlle Laure",,1
,"Poulain, Ernest",,1
,"Poulet, Pierre-Marie",,8
,"Poummayrac, Paul de",,1
,"Pourra, Mlle Hélène",,1
,"Poussin, Charles",,2
,"Poussin, Charles-Pierre",,13
,"Poussin, Michel",,3
,"Poussin, Mme Emma",,1
,"Poussin, Pierre-Charles",,8
,"Pouthier, Pierre-Alexandre",,1
,"Power, Charles",,1
,"Powers Alanson, G.",,2
,"Pozier, Jacinthe",,5
,"Pozier, Jacinthe ",,1
,"Pradeau, Jacques",,1
,"Pradel, Eugène-Pierre",,1
,"Pradelles, Hippolyte",,20
,"Pradelles, Hippolyte ",,1
,"Pradier, James",,1
,"Pradier, Jean-Jacques-Pierre",,1
,"Pradier, John",,1
,"Pradèlles, Hippolyte",,2
,"Prat, Mlle Agathe",,1
,"Pratère, Edmond de",,7
,"Pratère, Edmond de ",,2
,"Pratère, Henry de",,1
,"Praucourt, Albert",,3
,"Preaux, Edmond",,2
,"Prehn, Guillaume",,2
,"Preschez, Mlle Catherine",,2
,"Pressigny, Alphonse de",,17
,"Pressigny, Jules de",,2
,"Prevost, A.",,1
,"Prevost, Alexandre",,10
,"Prevost, Charles-Eugène",,1
,"Prevost, Julien",,1
,"Prevost, Léon",,1
,"Prevot, Joseph-Eusèbe",,2
,"Prevot, Mlle Maria",,2
,"Preyat, Jean-Baptiste",,4
,"Preyer, Ernest",,1
,"Price, Julius-Mendes",,2
,"Prieur, Emile",,1
,"Prieur, Etienne-Georges",,1
,"Prieur, Gabriel",,16
,"Prieur, Georges-Etienne",,4
,"Prieur, R.-E.-Gabriel",,4
,"Prieur, R.-Eugène-Gabriel",,3
,"Prieur, Romain-Etienne-Gabriel",,24
,"Prillieux, Edouard",,4
,"Prillieux, Pierre-Victor",,6
,"Prillieux, Victor",,5
,"Prin, Mlle Léonie",,6
,"Princeteau, René",,10
,"Prinetti, Constantin",,1
,"Prinetti, Pierre",,3
,"Prins, Albert de",,3
,"Prins, Ernest-Pierre",,1
,"Prinsep, Valentin",,3
,"Printz, Christian-Auguste",,1
,"Privat, Gonzague",,9
,"Privez, Eugène-Auguste",,1
,"Procter, Victor",,1
,"Pron, Hector",,3
,"Prosper, Etienne",,1
,"Prosper, Henri de Lucienne",,1
,"Prosper, Henry",,1
,"Prost, Victor",,5
,"Protheau, François",,2
,"Prouho, Paul",,2
,"Prouho, Paul ",,1
,"Proust, Amédée",,2
,"Provandier, Mlle Léonie",,2
,"Provost-Dumarchais, Adrien",,5
,"Provost-Dumarchais, Hippolyte-Adrien",,5
,"Pruche, Clément",,12
,"Prudent, Ferdinand-Pierre-Vincent",,1
,"Prunier, Ferdinand",,2
,"Przepiorska, Mme Hélène",,1
,"Przepiorski, Lucien",,7
,"Przepiorski, Lucien ",,1
,"Przepiörski, Lucien",,2
,"Przépiorski, Lucien",,2
,"Préaux, Edmond",,6
,"Préfontaine, Auguste-François",,3
,"Prévost, Alexandre",,3
,"Prévost, Alexandre ",,1
,"Prévost, Jean-Baptiste",,2
,"Prévost, Joseph-Léon",,2
,"Prévost-Roqueplan, Mme Camille",,5
,"Prévost-Sébirot, Charles-Victor",,2
,"Préziosi, Amédée",,2
,"Puechmagre, Louis",,1
,"Puechmagre, Louis-Joseph",,2
,"Puisard, Camille de",,1
,"Puissant, Alfred",,1
,"Puissant, Alfred ",,1
,"Pujol y Guastaviño, Clément",,1
,"Pujol, Clément",,4
,"Pujol, Paul",,2
,"Pury, Edmond-Charles de",,2
,"Putois, Charles-Edgard-Armand",,1
,"Puyo, Edouard-Jean",,1
,"Puyroche-Wagner, Mme Elise",,24
,"Puzin, Mlle Camille",,2
,"Pyne, J.-B.",,2
,"Pyne, J.-B.C",,1
,"Pène, Mlle Marie de",,2
,"Pécrus, Charles",,29
,"Pécrus, François-Charles",,7
,"Pécrus, François-Charles ",,2
,"Pédron, Louis",,6
,"Péghoux, Michel",,1
,"Pégot, Bernard",,15
,"Pégurier, Auguste",,1
,"Pépin, Albert",,2
,"Pépin, Léon-Charles",,6
,"Péquegnot, Auguste",,1
,"Péraldi, François",,1
,"Péraldi, J.-François",,1
,"Périgaut, Mlle Amélie",,2
,"Pérignon fils, Alexis",,6
,"Pérignon, Alexis",,32
,"Pérignon, Alexis ",,2
,"Périn, Alphonse",,3
,"Péron, Alexandre",,3
,"Péronard, Melchior",,4
,"Péronne, Carteron de",,3
,"Péroty, Edouard",,1
,"Pétiniaud-Dubos, Charles",,1
,"Pétot, Joseph",,1
,"Pétros, Mme Marie-Louise",,1
,"Pétua, Léon-Jean",,1
,"Pézant, Aymar",,1
,"Quadrone, Jean-Baptiste",,1
,"Quantin, Mlle Ernestine",,3
,"Quantin, Mme (née Ernestine Schwind)",,1
,"Quantin, Mme Ernestine",,3
,"Quantin, Mme Ernestine (née Schwind )",,1
,"Quantin, Mme Ernestine (née Schwind)",,6
,"Quasnika, Louis",,1
,"Quecq, Jacques-Edouard",,4
,"Queilat, Mlle Pauline",,2
,"Quellain, Louis-Eugène",,5
,"Quercia, Frédéric",,1
,"Querena, Louis",,2
,"Quesnay de Beaurepaire, Alfred",,8
,Quesnel,,2
,"Quesnel, Basile",,1
,"Quesnel, Bazile",,1
,"Quesnel, Jean-Baptiste",,2
,"Quesnel, Jean-François",,1
,"Quesnet, Eugène",,59
,"Quesnet, Jules",,6
,"Quesnet, Jules-Eugène ",,2
,"Questroy, Mme Elisabeth",,1
,"Quevremont, Henri",,2
,"Quignolot, Eugène",,1
,"Quignon, Fernand-Just",,2
,"Quillebeuf, Sainte-Marie de",,1
,"Quinart, Charles-Louis-François",,4
,"Quinaux, Joseph",,2
,"Quinchez, Othon",,4
,"Quinet, Charles",,7
,"Quinier, Mlle Adèle",,7
,"Quinier, Mme Adèle",,1
,"Quintar, Alcide-Julien",,1
,"Quintard, Alcide",,1
,"Quintard, Alcide-Julien",,3
,"Quinton, Clément",,4
,"Quinton, Paul-Edouard",,2
,"Quisanc, Paul",,1
,"Quénel, Léon",,1
,"Quévremont, Henri",,2
,"R..., Mme E.",,3
,"Rabe, Mlle Alida",,3
,"Racine, Adrien",,2
,"Racine, Joseph-Eugène",,8
,"Racinet, Auguste-Charles",,1
,"Racinet, Charles-Auguste Albert",,1
,Raden Salek Ben Jagya,,1
,"Radou, Mme Elisa (née Anfray)",,1
,"Raffaelli, Francisque",,1
,"Raffaelli, Jean-François",,2
,"Raffalt, Ignace",,1
,"Raffaëlli, Francisque",,1
,"Raffaëlli, Jean-François",,6
,"Raffaëlli, Jean-François ",,2
,"Raffel, Charles",,1
,"Raffet, Denis-Auguste-Marie",,1
,"Raffort, Etienne",,11
,"Raggio, Guiseppe",,1
,"Ragon, Adolphe",,1
,"Ragoneau, Mlle Caroline",,4
,"Ragot, Jules-Félix",,9
,"Ragu, Edouard-Auguste",,1
,"Raguet, Jean-Baptiste",,3
,"Rahoult, Diodore",,12
,"Raibaud, Hippolyte",,1
,"Raibaud, Mlle Marie-Anne",,1
,"Raimond, Georges",,1
,"Raimond, Mlle Rosalie",,4
,"Raimond, Mme Rosalie",,2
,"Ralli, Théodore",,3
,"Ralli, Théodore-Jacques",,5
,"Ralli, Théodore-Jacques ",,2
,"Rama, Ida Mlle",,1
,"Rambaud, Jean-Baptiste",,8
,"Rambeaux, Léon",,1
,"Ramberg, baron Arthur de",,1
,"Rambert, Charles",,1
,"Ramboux, Jean-Antoine",,2
,"Rame, Jules-Louis",,2
,"Rame, Jules-Louis ",,1
,"Rammeville, J.-J. de",,1
,"Ramsay, Milne",,1
,"Ramsey, Milne",,6
,"Ramé, Achille-Alexis",,1
,"Ramée, Daniel",,1
,Ranglet,,1
,"Rankley, A.",,1
,"Ransonnet, Eugène de",,2
,"Ransonnet, Eugène de ",,2
,"Ransonnette, Charles",,3
,"Ransonnette, Charles-Nicolas",,1
,"Ranvier, Joseph-Victor",,20
,"Rapisardi, Michèle",,1
,"Rapp, Joseph",,3
,"Raquine, Fernand de",,2
,"Rasetti, Georges",,3
,"Rasetti, Georges ",,1
,"Rasque, Théophile de",,2
,Rassat,,3
,"Rateau, Germain",,1
,"Rateron, Claudius",,2
,"Ratheau, Mme (née Elisabeth Petit de La Saussaye)",,1
,"Rathelot, Jean",,1
,"Rathelot, Jules",,6
,"Ratton, Henrique Luis-Jozé",,2
,"Raub, Charles-Francisque",,1
,"Rauber, Wilhelm",,2
,"Rauch, Jules",,1
,Rauck,,1
,"Rauff, Daniel",,2
,"Raulin, Mlle G.",,1
,"Rausch, Louis",,1
,"Ravaisson, Félix",,2
,"Ravanne, Gustave",,2
,"Ravayre, Emile",,1
,"Rave, Jean",,3
,"Rave, Joanny",,12
,"Rave, Joanny ",,2
,"Ravel de Malval, Edouard",,6
,"Ravel, Edouard",,2
,"Ravel, Jules",,27
,"Ravel, Jules ",,1
,"Ravel, Jules-Hippolyte",,2
,"Raven, Ernest de",,1
,"Raveneau, Mme",,1
,"Raveneau, Mme (née Rose Mognat)",,1
,"Raveneau, Mme R.",,1
,"Ravenez, Mlle Alice-Henriette",,1
,"Ravenez, Mlle Alice-Marthe",,2
,"Ravenez, Mlle Marie",,2
,"Ravenez, Mlle Marie-Louise",,2
,"Ravenez, Mlle Marie-Louise ",,1
,"Ravenez, Mme Alice-Marthe",,1
,"Ravenez, Mme Marie-Louise",,1
,"Raverat, Vincent-Nicolas",,3
,"Ravergie, Hippolyte",,2
,"Ray, Anatole",,14
,"Ray, Anatole-Paul",,4
,"Ray, Auguste-Louis",,1
,"Ray, Mlle Emilie",,3
,"Ray, Mlle Noémi",,2
,"Ray, Mlle Noémie",,1
,"Ray, Mme Emilie",,4
,"Ray, Mme veuve Noémie",,1
,"Raymondi, Ludovic",,1
,"Raynaud, Auguste",,2
,"Raynaud, Auguste ",,1
,"Rayssac, Mme B. Esther de",,1
,"Rayssac, Mme B.-Esther de",,1
,"Rayssac, Mme Esther de",,1
,"Rebeyrotte, Alfred",,1
,"Rebouet, Alfred",,3
,"Reboulleau, Max",,5
,"Red, Jacques",,1
,"Redelsperger, Mme (née Louise Belloc)",,1
,"Redelsperger, Mme Louise (née Belloc)",,2
,"Redeslperger, Mme Louise (née Belloc)",,1
,"Redgrave, R.",,4
,"Redon, Jean de",,2
,"Redon, Pierre-Maurice",,2
,"Redon, Pierre-Maurice ",,2
,"Regnard, Mlle Marie",,2
,"Regnart, Lucien-Franc",,2
,"Regnart, Lucien-Franc ",,1
,"Regnault, Alexandre-Georges-Henri",,4
,"Regnault, Emile",,5
,"Regnault, Henri-Georges-Alexandre",,2
,"Regnault, Thomas-Casimir",,3
,"Regnier, Amand-Mathieu",,1
,"Regnier, Antony",,5
,"Regnier, Antony-Ludovic",,2
,"Regnier, Armand-Mathieu",,1
,"Regnier, Auguste",,1
,"Regnier, Auguste-Jacques",,2
,"Regnier, Jacques-Auguste",,5
,"Regnier, Jacques-Augustin",,4
,"Regnier, Jean-Marie",,2
,"Regnier, Mme (née Victorine Barbier)",,4
,"Regnier, Mme Victorine",,6
,"Reille, Mme la vicomtesse",,2
,"Reille, Mme la vicomtesse Anna",,3
,"Reilly, John-Louis",,1
,"Reimers, Yvan",,1
,"Rein, Eimrich",,3
,"Rein, Elmrich",,1
,"Reinhart, Mlle Emilie",,1
,"Reisener, Louis-Antoine-Léon",,2
,"Relin, Eugène",,1
,"Rembert, Ferdinand",,1
,"Remillieux, Pierre-Etienne",,4
,"Remy, Emile",,1
,"Renan, Ary",,1
,"Renard, François-Xavier",,5
,"Renard, Henri",,3
,"Renard, Henri-Constantin",,1
,"Renard, Mary",,1
,"Renard, Mlle Eléonore",,1
,"Renard, Mme Camille",,3
,"Renard, Mme Camille ",,1
,"Renaud, Henri",,3
,"Renaud, Jean",,1
,"Renaud, Marie-Honoré",,3
,"Renaud, Mlle Denise",,2
,"Renaudot, Frédéric-Ernest",,4
,"Renault Des Graviers, Jacques-Victor",,2
,"Renault des Graviers, Jacques-Victor",,4
,"Renault des Graviers, Victor",,2
,"Renault des Graviers, Victor ",,1
,"Renault, Charles-Edmond",,9
,"Renault, Edmond",,2
,"Renault, Edmond-Charles",,1
,"Renault, Gaston",,1
,"Renault, Mlle Marie-Albertine",,1
,"Renault, Victor",,17
,"Renaux, Félix",,1
,"Renaux, Félix ",,1
,"Renet, Louis",,1
,"Renie, Jean-Emile",,2
,"Renié, Jean-Emile",,18
,"Renié, Jean-Emile ",,1
,"Renié, Nicolas",,17
,"Renoir, Henri",,1
,"Renoir, Pierre-Aug.",,2
,"Renoir, Pierre-Auguste",,31
,"Renom, Mme Eugénie ",,1
,"Renouard, Antony-Eugène",,1
,"Renouard, Eugène",,9
,"Renouard, Eugène-Antony",,1
,"Renouard, Louis-Hyacinthe-Eugène",,1
,"Renouard, Paul",,2
,"Renoult, Auguste",,1
,"Renout, Ph.",,1
,"Renoz, Mlle Léontine-Thérèse",,1
,"Renoz, Mme Léontine",,3
,"Repinn, Elie",,2
,"Retz, Eudes-Alfred-François de",,1
,"Reuille, Jules",,1
,"Reumaux, Mme Amélie",,3
,"Reuss, Le Prince Henri VII de",,7
,Revel,,1
,"Revel, Charles",,10
,"Revel, Charles ",,1
,"Reverchon, André",,19
,"Reverchon, André ",,1
,"Reverchon, Marc-Emile",,3
,"Reverchon, Philibert",,1
,"Reverdy, Eugène",,1
,"Revillon, Louis-Henri",,2
,"Revon, Mlle Louise",,7
,Rey Laurasse,,1
,"Rey de Sarlat, Charles",,9
,"Rey, Alfred",,1
,"Rey, Arthur de",,3
,"Rey, Louis-Antoine",,2
,"Rey, Mlle Suzanne",,1
,"Reymond, Pierre",,3
,"Reynart, Edouard",,8
,"Reynier, Gustave-Raymond-François",,2
,"Reztuerk, Ferdinand-Alexandre",,1
,"Rhem, Edmond",,7
,"Rhem, Jules-Edmond",,2
,"Ribaillier, Henri",,1
,"Riballier, Henri",,6
,"Riballier, Maurice",,1
,"Ribarz, Rodolphe",,3
,"Ribarz, Rudolf",,1
,"Ribarz, Rudolf ",,1
,"Ribaut, Mlle Marguerite-Charlotte",,1
,"Ribbrol, Hippolyte",,3
,"Ribbrol, Hippolyte ",,1
,"Ribeiro, Jean-Baptiste",,1
,"Ribeiro, Joacquin-Victorino",,3
,"Ribera, A.",,1
,"Ribera, Charles-Louis",,4
,"Riberolles, Marc-Charles-Antoine de",,1
,"Ribot, Augustin-Theodule",,6
,"Ribot, Augustin-Théodule",,3
,"Ribot, Germain",,1
,"Ribot, Germain-Théodule",,4
,"Ribot, Germain-Théodule ",,1
,"Ribot, Mlle Louise",,1
,"Ribot, Mlle Louise-Aimée ",,1
,"Ribot, Théodule-Augustin",,13
,"Ribot, Théodule-Gebmain",,2
,"Ribourt, Léon-Eugène-Isidore",,1
,"Ricard, Louis-Gustave",,44
,"Ricau, Léonce",,1
,"Ricau, Léonce ",,1
,"Riccardi, Louis",,2
,"Richard, A.",,1
,"Richard, Antoine",,1
,"Richard, Antonin",,16
,"Richard, Auguste-Marius",,1
,"Richard, Charles",,7
,"Richard, Edmond-Camille",,2
,"Richard, Iréné",,1
,"Richard, Irénée",,1
,"Richard, Louis",,1
,"Richard, Louis (Choisy)",,1
,"Richard, Mme (née Octavie Ricois)",,1
,"Richard, Pierre-Alfred",,2
,"Richard, Pierre-Louis",,13
,"Richard, Théodore",,6
,"Richard, Victor-Lucien",,1
,"Richard-Cavaro, Charles",,21
,"Richard-Gallois, Mme Marie",,4
,"Richardot, Charles-Jean",,7
,"Richardot, Charles-Louis",,5
,"Richards, William-T.",,2
,"Richemont, Alfred-Paul-Marie",,2
,"Richer, Louis-Victor",,2
,"Richer, Louis-Victor-Valter",,6
,"Richer-Delahaye, François",,1
,"Richet, Eugène",,5
,"Richet, Eugène ",,1
,"Richet, Léon",,19
,"Richet, Léon ",,2
,"Richey, Mlle Clémence",,1
,"Richier dit Valter-Richer, Louis-Victor",,1
,"Richier, Louis-Victor-Valter",,1
,"Richner, Louis-Paul-Ernest",,4
,"Richter, Adrien-Louis",,1
,"Richter, Antoine",,2
,"Richter, Auguste",,3
,"Richter, Edouard",,20
,"Richter, Edouard ",,1
,"Richter, Edouard-Friedrich-Wilhelm",,3
,"Richter, Edouard-Frédérick-Wilhelm",,1
,"Ricketts, Charles",,1
,"Rico, Martin",,11
,"Rico, Martin-Diego",,2
,"Ricois, François-Edme",,18
,"Ricois, François-Edmé",,13
,"Ricquier, L.",,1
,"Riedel, Auguste",,3
,"Riedel, Guillaume",,8
,"Riedisuhly, N.",,1
,"Riehl, Philippe",,1
,"Riehl, Philippe-Thiebaut",,2
,"Riesener, Louis-Antoine-Léon",,21
,"Riesener, Louis-Antoine-Léon ",,1
,"Riesener, Mlle Rosalie",,2
,"Rigal, Edouard",,2
,"Rigau, Léonce",,2
,"Rigaud, Mlle Emilie",,2
,"Rignault, Alexandre-Auguste",,1
,"Rignot, Mlle Marie-Madeleine",,2
,"Rigo, Jules-Alfred",,11
,"Rigo, Jules-Vinant-Alfred",,1
,"Rigo, Jules-Vincent-Alfred",,12
,"Rigo, Vincent-Alfred-Jules",,4
,"Rigois, François-Edmé",,2
,"Rigot, Charles Zéphirin",,1
,"Rimington, A.-W.",,1
,"Riocreux, Alfred",,3
,"Riondet, Frédéric",,4
,"Riou, Edouard",,5
,"Rioult, Louis-Edouard",,7
,"Ripault, Alexandre",,2
,"Rippingille, E.-V.",,1
,"Rippoz, Auguste-Félix",,15
,"Rischgitz, Edouard",,1
,"Risler, Auguste",,13
,"Risler, Auguste ",,3
,"Risler, Charles-Auguste",,6
,"Risler, Charles-Auguste ",,2
,"Risler, Mlle Ida",,3
,"Riss, François",,3
,"Risse, Roland",,2
,"Rissé, Roland",,2
,"Ritz, Rodolphe",,1
,"Riu, Mme Laure",,1
,"Rivaud, Eugène",,8
,"Rive, Lucien de La",,1
,"Rive, Paulus",,1
,"Rives, Antoine",,2
,"Rivet, Auguste",,1
,"Rivet, Auguste-Edouard",,1
,"Rivet, Jules-Calixte",,2
,"Rivet, Pierre",,1
,"Rivey, Arsène-Hippolyte",,2
,"Rivière, Théodore ",,1
,"Rivoire, François",,8
,"Rixens, André",,2
,"Rizo, Jacques",,5
,"Rizo, Jacques ",,1
,"Riésener, Louis-Antoine-Léon",,1
,"Robbe, H.",,1
,"Robbe, Henri",,2
,"Robbe, Louis",,3
,"Robelet, Mlle Hélène-Joséphine",,1
,"Robelet, Mlle Héléna-Joséphine",,2
,"Robellaz, Emile",,3
,"Robellaz, Emile ",,1
,"Robelot, Jean-Pierre",,1
,"Robert, Alexandre",,4
,"Robert, Alphonse",,10
,"Robert, Annet",,9
,"Robert, Annet-Pierre",,3
,"Robert, Arthur-Henry",,1
,"Robert, Charlemagne",,16
,"Robert, Eugène",,3
,"Robert, Jules",,2
,"Robert, Jules-Albert",,1
,"Robert, Louis",,7
,"Robert, Louis-Remy",,1
,"Robert, Léon",,5
,"Robert, Léon-Paul-Joseph",,1
,"Robert, Mlle Caroline",,1
,"Robert, Mlle Mathilde",,8
,"Robert, Mlle Mathilde ",,2
,"Robert, Mme Mathilde",,8
,"Robert, Paul-Joseph",,2
,"Robert, Pierre-Annet",,1
,"Robert-Fleury, Joseph-Nicolas",,14
,"Robert-Houdin, Georges",,1
,"Roberti, Albert",,5
,"Roberts, Arthur",,1
,"Roberts, Arthur-Henri",,2
,"Roberts, Arthur-Henry",,8
,"Roberts, D.",,4
,"Robertson, J. Roy",,1
,"Robertson, John",,1
,"Robichon, Jules-Paul-Victor",,4
,"Robichon, Jules-Paul-Victor ",,1
,"Robie, J.",,1
,"Robillard, Auguste",,2
,"Robillard, Raymond",,2
,"Robilliard, Mme Rose-Améline",,1
,"Robin, Louis",,16
,"Robin, Louis ",,2
,"Robineau, Ferdinand",,3
,"Robineau, Ferdinand-Désiré",,1
,"Robineau-Ferdinand, Désiré-Ferdinand",,1
,"Robineau-Sallard, feu Ferdinand-Désiré",,1
,"Robinson, Théodore",,1
,"Robinson, Théodore ",,1
,"Robiquet, Mlle Marie-Aimée",,2
,"Robles, Joseph",,1
,"Rocafull, Antoine",,2
,"Rocault, Jules",,1
,"Rochard, Simon",,1
,"Roche, Charles-Ferdinand de la",,2
,"Roche, Gustave-Marcel",,1
,"Roche, Jean-Baptiste",,1
,"Roche, Mlle Jenny",,2
,"Rochebrune, Octave de",,4
,"Rochelewski, Adolphe",,2
,"Rochenoire, Charles-Julien de La",,8
,"Rochenoire, Emile-Charles-Julien de la",,1
,"Rochereau, Mme Victoire-Antoinette (née de La Sablière)",,1
,"Rochet, Hugues",,1
,"Rochussen, P.",,2
,"Rocq, Pierre-Jules",,2
,"Rocquemont, Eugène de",,2
,"Rodde, Gustave-Charles",,1
,"Rodet, Mlle Anne",,1
,"Rodet, Mlle Anne-Charlotte-Claudine",,3
,"Rodrigues, Georges",,5
,"Rodrigues, Georges ",,1
,"Rodrigues, José",,1
,"Rodrigues, Ramon",,1
,"Rodrigues-Ely, Albin-Abraham",,1
,"Rodriguez, Pedro-Emilio",,1
,"Rodriguez, Ramon",,5
,"Roed, George",,2
,"Roeder, François",,2
,"Roeder, Jules",,1
,"Roedler, Agathe-Pierre-Paul",,1
,"Roedler, Louis",,4
,"Roehn fils, Alphonse-Jean",,8
,"Roehn fils, Jean Alphonse",,3
,"Roehn fils, Jean-Alphonse",,7
,"Roehn fils, feu Jean-Alphonse",,2
,"Roehn, Adolphe-Eugène-Gabriel",,9
,"Roelofs, Villem",,2
,"Roelofs, W.",,1
,"Roelofs, Willem",,5
,"Roemer, Philippe",,1
,"Roemhild, Mlle Amélie",,3
,"Roeting, Jules",,2
,"Roffiaen, François",,2
,"Roffiaen, Jean-François",,2
,"Roger, Adolphe",,4
,"Roger, Ernest",,1
,"Roger, Paul",,3
,"Roger-Hallot, Ernest",,2
,"Rogier, Camille",,1
,"Roguin, Louis",,5
,"Rohault de Fleury, Hubert",,11
,"Rohde, Nicolas-Frédéric-Martin",,1
,"Roi, Pierre",,3
,"Roland, Jean-Pierre-Octave",,1
,"Roland, Mme (née Anna Linsler)",,1
,"Rolfe, Nicolas",,1
,"Rolin, Arthur",,1
,"Roll, Alfred-Philippe",,10
,"Roll, Alfred-Philippe ",,1
,"Rolla, Léon",,3
,"Rolland de Blomag, baron Edmond",,1
,"Rolland, Alfred-Ferdinand",,5
,"Rolland, Auguste",,1
,"Rolland, Scipion",,2
,"Rolland, Scipion-Th.",,1
,"Roller, J.",,2
,"Roller, Jean",,30
,"Rollion, Jean-Marie",,8
,"Rollion, Jean-Marie ",,1
,"Rollmann, Jules",,2
,"Romain, Constant",,1
,"Romain, Louis-Henri",,1
,"Roman, Ernest",,3
,"Roman, Georges",,1
,"Romanet, Arsène",,1
,"Romanne, Mme V. Valentine ",,1
,"Romanne, Mme Ve Valenline",,2
,"Romanne, Mme v[eu]ve Valentine",,1
,"Romanne, Mme veuve Valentine",,1
,"Romer, Louise",,2
,"Romero, Ambrosio",,1
,"Romieu, Léon-Edouard-Louis",,1
,"Romieu, Léonce",,1
,"Romieux, Louis-Léonce",,1
,"Ronde, Philippe",,1
,"Rondeau, Alfred",,1
,"Rondelle, Louis-Frédéric",,1
,Rondé,,3
,"Rondé, Philippe",,9
,"Rongier, Mlle Jeanne",,8
,"Rongier, Mlle Jeanne ",,2
,"Ronjat, Etienne-Antoine-Joseph-Eugène",,9
,"Ronjat, Eugène",,1
,"Ronner, Mme",,1
,"Ronner, Mme Henriette",,7
,"Rooke, Henri",,3
,"Roosenboom, Mme Marguerite",,1
,"Roosmalen, Auguste",,1
,"Roque, Barthélemy-André-Amédée",,1
,"Roqueplan, Camille",,6
,"Roques, Charles",,1
,"Roques, Hippolyte",,1
,"Roques, Jean-Antoine-Casimir ",,1
,"Rosabel, Mme Cecilia",,1
,"Rosabel, Mme Cécilia",,5
,Rosalbin ,,3
